[18/04/10 00:00:09,552] [INFO] OnlinePlayerLog.execute --> 当前的时间戳-------：1523289609552 ----- timeDian:0
[18/04/10 00:52:22,301] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 00:52:22
[18/04/10 00:52:22,301] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 00:52:22
[18/04/10 00:52:22,301] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 00:53:12,808] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1080000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@6f558612
[18/04/10 00:53:22,224] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 00:53:22
[18/04/10 00:53:22,225] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 00:53:22
[18/04/10 00:53:22,225] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 00:53:22
[18/04/10 00:53:22,225] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 00:54:12,909] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1200000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@29dd062e
[18/04/10 00:54:22,144] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 00:54:22
[18/04/10 00:54:22,145] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 00:54:22
[18/04/10 00:54:22,145] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 00:54:22
[18/04/10 00:54:22,145] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 00:55:22,260] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 00:55:22
[18/04/10 00:55:22,260] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 00:55:22
[18/04/10 00:55:22,260] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 00:55:22
[18/04/10 00:55:22,260] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 00:56:22,187] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 00:56:22
[18/04/10 00:56:22,187] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 00:56:22
[18/04/10 00:56:22,187] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 00:56:22
[18/04/10 00:56:22,187] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 00:57:22,325] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 00:57:22
[18/04/10 00:57:22,326] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 00:57:22
[18/04/10 00:57:22,326] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 00:57:22
[18/04/10 00:57:22,326] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 00:58:22,246] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 00:58:22
[18/04/10 00:58:22,246] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 00:58:22
[18/04/10 00:58:22,246] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 00:58:22
[18/04/10 00:58:22,246] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 00:59:22,163] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 00:59:22
[18/04/10 00:59:22,163] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 00:59:22
[18/04/10 00:59:22,163] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 00:59:22
[18/04/10 00:59:22,163] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:00:09,455] [INFO] OnlinePlayerLog.execute --> 当前的时间戳-------：1523293209455 ----- timeDian:1
[18/04/10 01:00:22,276] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:00:22
[18/04/10 01:00:22,277] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:00:22
[18/04/10 01:00:22,277] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:00:22
[18/04/10 01:00:22,277] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:01:22,204] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:01:22
[18/04/10 01:01:22,204] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:01:22
[18/04/10 01:01:22,204] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:01:22
[18/04/10 01:01:22,204] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:02:22,310] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:02:22
[18/04/10 01:02:22,311] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:02:22
[18/04/10 01:02:22,311] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:02:22
[18/04/10 01:02:22,311] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:03:12,809] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1200000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@33ba927
[18/04/10 01:03:13,010] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@3630f793
[18/04/10 01:03:22,229] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:03:22
[18/04/10 01:03:22,230] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:03:22
[18/04/10 01:03:22,230] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:03:22
[18/04/10 01:03:22,230] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:04:22,144] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:04:22
[18/04/10 01:04:22,145] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:04:22
[18/04/10 01:04:22,145] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:04:22
[18/04/10 01:04:22,145] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:05:22,260] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:05:22
[18/04/10 01:05:22,261] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:05:22
[18/04/10 01:05:22,261] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:05:22
[18/04/10 01:05:22,261] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:06:22,193] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:06:22
[18/04/10 01:06:22,194] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:06:22
[18/04/10 01:06:22,194] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:06:22
[18/04/10 01:06:22,194] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:07:12,889] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1080000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@75168251
[18/04/10 01:07:12,890] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1080000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@34bb16ab
[18/04/10 01:07:22,311] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:07:22
[18/04/10 01:07:22,318] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:07:22
[18/04/10 01:07:22,319] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:07:22
[18/04/10 01:07:22,319] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:08:22,239] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:08:22
[18/04/10 01:08:22,240] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:08:22
[18/04/10 01:08:22,240] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:08:22
[18/04/10 01:08:22,240] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:09:22,161] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:09:22
[18/04/10 01:09:22,162] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:09:22
[18/04/10 01:09:22,162] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:09:22
[18/04/10 01:09:22,162] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:10:22,268] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:10:22
[18/04/10 01:10:22,268] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:10:22
[18/04/10 01:10:22,268] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:10:22
[18/04/10 01:10:22,268] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:11:12,958] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@6a97f38a
[18/04/10 01:11:22,197] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:11:22
[18/04/10 01:11:22,197] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:11:22
[18/04/10 01:11:22,197] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:11:22
[18/04/10 01:11:22,197] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:12:22,141] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:12:22
[18/04/10 01:12:22,142] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:12:22
[18/04/10 01:12:22,142] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:12:22
[18/04/10 01:12:22,142] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:13:22,265] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:13:22
[18/04/10 01:13:22,265] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:13:22
[18/04/10 01:13:22,265] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:13:22
[18/04/10 01:13:22,265] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:14:22,175] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:14:22
[18/04/10 01:14:22,176] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:14:22
[18/04/10 01:14:22,176] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:14:22
[18/04/10 01:14:22,176] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:15:22,289] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:15:22
[18/04/10 01:15:22,290] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:15:22
[18/04/10 01:15:22,291] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:15:22
[18/04/10 01:15:22,291] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:16:22,219] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:16:22
[18/04/10 01:16:22,219] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:16:22
[18/04/10 01:16:22,219] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:16:22
[18/04/10 01:16:22,219] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:17:22,334] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:17:22
[18/04/10 01:17:22,335] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:17:22
[18/04/10 01:17:22,335] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:17:22
[18/04/10 01:17:22,336] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:18:12,828] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1080000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@5baa1d24
[18/04/10 01:18:22,271] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:18:22
[18/04/10 01:18:22,272] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:18:22
[18/04/10 01:18:22,272] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:18:22
[18/04/10 01:18:22,272] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:19:22,193] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:19:22
[18/04/10 01:19:22,194] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:19:22
[18/04/10 01:19:22,194] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:19:22
[18/04/10 01:19:22,194] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:20:12,909] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@1a6f080a
[18/04/10 01:20:22,336] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:20:22
[18/04/10 01:20:22,336] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:20:22
[18/04/10 01:20:22,336] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:20:22
[18/04/10 01:20:22,336] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:21:12,818] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1080000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@768d4ba2
[18/04/10 01:21:22,241] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:21:22
[18/04/10 01:21:22,241] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:21:22
[18/04/10 01:21:22,241] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:21:22
[18/04/10 01:21:22,241] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:22:22,155] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:22:22
[18/04/10 01:22:22,156] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:22:22
[18/04/10 01:22:22,156] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:22:22
[18/04/10 01:22:22,156] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:23:22,294] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:23:22
[18/04/10 01:23:22,294] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:23:22
[18/04/10 01:23:22,294] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:23:22
[18/04/10 01:23:22,294] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:24:22,250] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:24:22
[18/04/10 01:24:22,250] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:24:22
[18/04/10 01:24:22,250] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:24:22
[18/04/10 01:24:22,250] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:25:22,165] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:25:22
[18/04/10 01:25:22,166] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:25:22
[18/04/10 01:25:22,166] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:25:22
[18/04/10 01:25:22,166] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:26:22,294] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:26:22
[18/04/10 01:26:22,294] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:26:22
[18/04/10 01:26:22,294] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:26:22
[18/04/10 01:26:22,294] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:27:12,793] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@2353fd5a
[18/04/10 01:27:22,246] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:27:22
[18/04/10 01:27:22,247] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:27:22
[18/04/10 01:27:22,247] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:27:22
[18/04/10 01:27:22,247] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:28:22,160] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:28:22
[18/04/10 01:28:22,160] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:28:22
[18/04/10 01:28:22,161] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:28:22
[18/04/10 01:28:22,161] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 01:29:22,310] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 01:29:22
[18/04/10 01:29:22,311] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 01:29:22
[18/04/10 01:29:22,311] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 01:29:22
[18/04/10 01:29:22,311] [INFO] NoticeService.checkNotices --> 遍历所有公告
